date,reentry,underlying_price,ATM Strike,CE Entry,PE Entry,CE Exit,PE Exit,gross_pnl,net_PnL,ExitReason,EntryTime,ExitTime,expiry,weekday,trading_dy_typ,CumulativePnL,,ce_sell_exp,put_sell_exp,ce_buy_exp,pe_buy_exp,exp,net
28-05-25,1,24760.95,24750,201.05,154.65,117.15,102.3,10218.75,10133.75,Exit,28-05-25 9:35,28-05-25 15:20,29-05-25,Wednesday,1,11770,,24.50296875,18.8502885,0.493611525,0.43104105,44.27790983,10174.47209
29-05-25,0,24853.7,24850,69.9,51.2,48.85,65.8,483.75,398.75,StopLoss,29-05-25 9:20,29-05-25 9:22,29-05-25,Thursday,0,398.75,,8.5190625,6.240768,0.205829475,0.2772483,15.24290828,468.5070917
29-05-25,1,24825.7,24850,38.75,75.8,50.1,64.45,-5.33E-13,-85,StopLoss,29-05-25 9:27,29-05-25 10:02,29-05-25,Thursday,0,313.75,,4.72265625,9.239262,0.21109635,0.271560075,14.44457468,-14.44457468
29-05-25,2,24820.4,24800,87.25,33.25,60.35,50.95,690,605,StopLoss,29-05-25 10:07,29-05-25 10:12,29-05-25,Thursday,0,918.75,,10.63359375,4.0528425,0.254284725,0.214677825,15.1553988,674.8446012
29-05-25,3,24796.7,24800,48.3,51.1,40.8,67.2,-645,-730,StopLoss,29-05-25 10:17,29-05-25 10:29,29-05-25,Thursday,0,188.75,,5.8865625,6.228579,0.1719108,0.2831472,12.5701995,-657.5701995
29-05-25,4,24771.15,24750,64.3,47.9,41.75,62.65,585,500,StopLoss,29-05-25 10:34,29-05-25 11:02,29-05-25,Thursday,0,688.75,,7.8365625,5.838531,0.175913625,0.263975775,14.1149829,570.8850171
29-05-25,5,24731.85,24750,38.85,60.6,28.85,78.1,-562.5,-647.5,StopLoss,29-05-25 11:07,29-05-25 12:38,29-05-25,Thursday,0,41.25,,4.73484375,7.386534,0.121559475,0.32907435,12.57201158,-575.0720116
29-05-25,6,24716.65,24700,30.1,51.5,38.6,30.1,967.5,882.5,StopLoss,29-05-25 12:43,29-05-25 12:50,29-05-25,Thursday,0,923.75,,3.6684375,6.277335,0.1626411,0.12682635,10.23523995,957.26476
29-05-25,7,24722.7,24700,38.8,25.4,50.6,16.5,-217.5,-302.5,StopLoss,29-05-25 12:55,29-05-25 12:58,29-05-25,Thursday,0,621.25,,4.72875,3.096006,0.2132031,0.06952275,8.10748185,-225.6074819
29-05-25,8,24738.95,24750,44.1,37.65,14.75,41.4,1920,1835,TakeProfit,29-05-25 13:03,29-05-25 14:06,29-05-25,Thursday,0,2456.25,,5.3746875,4.5891585,0.062149125,0.1744389,10.20043403,1909.799566
30-05-25,0,24826.9,24850,201,196.2,184.45,247.95,-2640,-2725,StopLoss,30-05-25 9:20,30-05-25 10:20,05-06-25,Friday,4,-2725,,24.496875,23.914818,0.777180075,1.044737325,50.2336104,-2690.23361
30-05-25,1,24759.5,24750,235.55,198.6,226.95,182.9,1822.5,1737.5,Exit,30-05-25 10:25,30-05-25 15:20,05-06-25,Friday,4,-987.5,,28.70765625,24.207354,0.956253825,0.77064915,54.64191323,1767.858087
02-06-25,0,24560.6,24550,207.9,211.35,269.05,166.6,-1230,-1315,StopLoss,02-06-25 9:20,02-06-25 10:39,05-06-25,Monday,3,-1315,,25.3378125,25.7614515,1.133642175,0.7019691,52.93487528,-1282.934875
02-06-25,1,24626.7,24650,221.05,215.5,285.95,180.2,-2220,-2305,StopLoss,02-06-25 10:44,02-06-25 12:34,05-06-25,Monday,3,-3620,,26.94046875,26.267295,1.204850325,0.7592727,55.17188678,-2275.171887
02-06-25,2,24717.95,24700,271,202,232.5,202.35,2861.25,2776.25,Exit,02-06-25 12:39,02-06-25 15:20,05-06-25,Monday,3,-843.75,,33.028125,24.62178,0.97963875,0.852601725,59.48214548,2801.767855
03-06-25,0,24682.85,24700,218.75,218.6,151.5,297.55,-877.5,-962.5,StopLoss,03-06-25 9:20,03-06-25 12:51,05-06-25,Tuesday,2,-962.5,,26.66015625,26.645154,0.63834525,1.253726925,55.19738243,-932.6973824
03-06-25,1,24527.3,24550,212.8,208.05,153.3,115.2,11426.25,11341.25,Exit,03-06-25 12:56,03-06-25 15:20,05-06-25,Tuesday,2,10378.75,,25.935,25.3592145,0.64592955,0.4853952,52.42553925,11373.82446
04-06-25,0,24582.1,24600,104.45,118.4,87.7,73.95,4590,4505,Exit,04-06-25 9:20,04-06-25 15:20,05-06-25,Wednesday,1,4505,,12.72984375,14.431776,0.36952395,0.311588325,27.84273203,4562.157268
05-06-25,0,24631.5,24650,38.95,67.7,55.35,47,322.5,237.5,StopLoss,05-06-25 9:20,05-06-25 9:24,05-06-25,Thursday,0,237.5,,4.74703125,8.251953,0.233217225,0.1980345,13.43023598,309.069764
05-06-25,1,24666.8,24650,101.1,39.55,111,13.45,1215,1130,TakeProfit,05-06-25 9:29,05-06-25 10:01,05-06-25,Thursday,0,1367.5,,12.3215625,4.8207495,0.4676985,0.056671575,17.66668208,1197.333318
06-06-25,0,24740.75,24750,177.75,175.7,229.15,137.1,-960,-1045,StopLoss,06-06-25 9:20,06-06-25 10:27,12-06-25,Friday,4,-1045,,21.66328125,21.416073,0.965523525,0.57767085,44.62254863,-1004.622549
06-06-25,1,24824.75,24800,209.35,139.7,263.1,128.65,-3202.5,-3287.5,StopLoss,06-06-25 10:32,06-06-25 10:41,12-06-25,Friday,4,-4332.5,,25.51453125,17.028033,1.10857185,0.542066775,44.19320288,-3246.693203
06-06-25,2,24912,24900,210.35,164.7,267.75,134.95,-2073.75,-2158.75,StopLoss,06-06-25 10:46,06-06-25 11:42,12-06-25,Friday,4,-6491.25,,25.63640625,20.075283,1.128164625,0.568611825,47.4084657,-2121.158466
06-06-25,3,25001.45,25000,209.5,179,182.5,153,3975,3890,Exit,06-06-25 11:47,06-06-25 15:20,12-06-25,Friday,4,-2601.25,,25.5328125,21.81831,0.76896375,0.6446655,48.76475175,3926.235248
09-06-25,0,25110.05,25100,162.05,150.4,137.7,129.3,3408.75,3323.75,Exit,09-06-25 9:20,09-06-25 15:20,12-06-25,Monday,3,3323.75,,19.74984375,18.332256,0.58019895,0.54480555,39.20710425,3369.542896
10-06-25,0,25124.75,25100,128,114.95,84.8,96.75,4605,4520,Exit,10-06-25 9:20,10-06-25 15:20,12-06-25,Tuesday,2,4520,,15.6,14.0112555,0.3573048,0.407656125,30.37621643,4574.623784
11-06-25,0,25131.65,25150,65.6,100.2,89.6,69.2,525,440,StopLoss,11-06-25 9:20,11-06-25 10:44,12-06-25,Wednesday,1,440,,7.995,12.213378,0.3775296,0.2915742,20.8774818,504.1225182
11-06-25,1,25173.3,25150,80.9,71,111.65,58.65,-1380,-1465,StopLoss,11-06-25 10:49,11-06-25 11:16,12-06-25,Wednesday,1,-1025,,9.8596875,8.65419,0.470437275,0.247121775,19.23143655,-1399.231437
11-06-25,2,25203.4,25200,76.35,85.6,49.55,107.8,345,260,StopLoss,11-06-25 11:21,11-06-25 13:48,12-06-25,Wednesday,1,-765,,9.30515625,10.433784,0.208778925,0.4542153,20.40193448,324.5980655
11-06-25,3,25131.55,25150,64.9,90.3,64.25,85.7,393.75,308.75,Exit,11-06-25 13:53,11-06-25 15:20,12-06-25,Wednesday,1,-456.25,,7.9096875,11.006667,0.270717375,0.36109695,19.54816883,374.2018312
12-06-25,0,25170.15,25150,59.4,49,78.15,43,-956.25,-1041.25,StopLoss,12-06-25 9:20,12-06-25 9:33,12-06-25,Thursday,0,-1041.25,,7.239375,5.97261,0.329285025,0.1811805,13.72245053,-969.9724505
12-06-25,1,25189.5,25200,40.3,82.45,32.65,103.75,-1023.75,-1108.75,StopLoss,12-06-25 9:38,12-06-25 9:40,12-06-25,Thursday,0,-2150,,4.9115625,10.0498305,0.137570775,0.437150625,15.5361144,-1039.286114
12-06-25,2,25138.55,25150,42.7,101.6,18.25,135.55,-712.5,-797.5,StopLoss,12-06-25 9:45,12-06-25 10:44,12-06-25,Thursday,0,-2947.5,,5.2040625,12.384024,0.076896375,0.571139925,18.2361228,-730.7361228
12-06-25,3,25044.65,25050,46.85,50.5,60.2,32.05,382.5,297.5,StopLoss,12-06-25 10:49,12-06-25 11:25,12-06-25,Thursday,0,-2650,,5.70984375,6.155445,0.2536527,0.135042675,12.25398413,370.2460159
12-06-25,4,25088.2,25100,29.2,63.65,23.35,80.5,-825,-910,StopLoss,12-06-25 11:30,12-06-25 11:37,12-06-25,Thursday,0,-3560,,3.55875,7.7582985,0.098385225,0.33918675,11.75462048,-836.7546205
12-06-25,5,25047.1,25050,32.25,60.2,41.4,52.85,-135,-220,StopLoss,12-06-25 11:42,12-06-25 11:48,12-06-25,Thursday,0,-3780,,3.93046875,7.337778,0.1744389,0.222683475,11.66536913,-146.6653691
12-06-25,6,25040.25,25050,34.15,54.4,44.45,46.9,-210,-295,StopLoss,12-06-25 11:53,12-06-25 12:47,12-06-25,Thursday,0,-4075,,4.16203125,6.630816,0.187290075,0.19761315,11.17775048,-221.1777505
12-06-25,7,25056.15,25050,42.75,37.6,29.05,49.65,123.75,38.75,StopLoss,12-06-25 12:52,12-06-25 12:59,12-06-25,Thursday,0,-4036.25,,5.21015625,4.583064,0.122402175,0.209200275,10.1248227,113.6251773
12-06-25,8,25040.6,25050,28.05,55.8,15.85,91.2,-1740,-1825,StopLoss,12-06-25 13:04,12-06-25 13:27,12-06-25,Thursday,0,-5861.25,,3.41859375,6.801462,0.066783975,0.3842712,10.67111093,-1750.671111
12-06-25,9,24988.3,25000,26.15,66.5,21.2,86.1,-1098.75,-1183.75,StopLoss,12-06-25 13:32,12-06-25 13:33,12-06-25,Thursday,0,-7045,,3.18703125,8.105685,0.0893262,0.36278235,11.7448248,-1110.494825
12-06-25,10,24951,24950,28,61.8,19.45,83.8,-1008.75,-1093.75,StopLoss,12-06-25 13:38,12-06-25 13:45,12-06-25,Thursday,0,-8138.75,,3.4125,7.532802,0.081952575,0.3530913,11.38034588,-1020.130346
13-06-25,0,24613.15,24600,211.05,188.3,230,149.6,1481.25,1396.25,Exit,13-06-25 9:20,13-06-25 15:20,19-06-25,Friday,4,1396.25,,25.72171875,22.951887,0.969105,0.6303396,50.27305035,1430.97695
16-06-25,0,24798.85,24800,153.1,149.3,195.9,111.05,-341.25,-426.25,StopLoss,16-06-25 9:20,16-06-25 10:42,19-06-25,Monday,3,-426.25,,18.6590625,18.198177,0.82542465,0.467909175,38.15057333,-379.4005733
16-06-25,1,24866,24850,182.4,125.25,205.5,96.2,446.25,361.25,Exit,16-06-25 10:47,16-06-25 15:20,19-06-25,Monday,3,-65,,22.23,15.2667225,0.86587425,0.4053387,38.76793545,407.4820646
17-06-25,0,24895.3,24900,126.15,134.65,78.55,138.75,3262.5,3177.5,Exit,17-06-25 9:20,17-06-25 15:20,19-06-25,Tuesday,2,3177.5,,15.37453125,16.4124885,0.330970425,0.584623125,32.7026133,3229.797387
18-06-25,0,24848.8,24850,87.2,103.65,109.25,96,-1080,-1165,StopLoss,18-06-25 9:20,18-06-25 9:22,19-06-25,Wednesday,1,-1165,,10.6275,12.6338985,0.460324875,0.404496,24.12621938,-1104.126219
18-06-25,1,24873.2,24850,123.55,78.7,154.55,65.15,-1308.75,-1393.75,StopLoss,18-06-25 9:27,18-06-25 9:44,19-06-25,Wednesday,1,-2558.75,,15.05765625,9.592743,0.651196425,0.274509525,25.5761052,-1334.326105
18-06-25,2,24937.8,24950,92.3,107.2,47.15,140.85,862.5,777.5,StopLoss,18-06-25 9:49,18-06-25 10:35,19-06-25,Wednesday,1,-1781.25,,11.2490625,13.066608,0.198666525,0.593471475,25.1078085,837.3921915
18-06-25,3,24848.4,24850,101.1,75.45,83.3,95.35,-157.5,-242.5,StopLoss,18-06-25 10:40,18-06-25 10:52,19-06-25,Wednesday,1,-2023.75,,12.3215625,9.1966005,0.35098455,0.401757225,22.27090478,-179.7709048
18-06-25,4,24838.7,24850,78.05,97.15,64.5,122.85,-911.25,-996.25,StopLoss,18-06-25 10:57,18-06-25 11:31,19-06-25,Wednesday,1,-3020,,9.51234375,11.8416135,0.27177075,0.517628475,22.14335648,-933.3933565
18-06-25,5,24792.65,24800,81.3,108.3,85.3,76.3,2100,2015,Exit,18-06-25 11:36,18-06-25 15:20,19-06-25,Wednesday,1,-1005,,9.9084375,13.200687,0.35941155,0.32149005,23.7900261,2076.209974
19-06-25,0,24747.7,24750,53.2,64.25,69.95,47,37.5,-47.5,StopLoss,19-06-25 9:20,19-06-25 9:21,19-06-25,Thursday,0,-47.5,,6.48375,7.8314325,0.294734325,0.1980345,14.80795133,22.69204868
19-06-25,1,24779,24800,58.7,44.15,80.3,17.2,401.25,316.25,StopLoss,19-06-25 9:26,19-06-25 9:46,19-06-25,Thursday,0,268.75,,7.1540625,5.3814435,0.33834405,0.0724722,12.94632225,388.3036778
19-06-25,2,24858.55,24850,26.8,45.85,8.75,53.2,802.5,717.5,TakeProfit,19-06-25 9:51,19-06-25 11:25,19-06-25,Thursday,0,986.25,,3.26625,5.5886565,0.036868125,0.2241582,9.115932825,793.3840672
20-06-25,0,24860.6,24850,184.35,153.8,235.6,110.25,-577.5,-662.5,StopLoss,20-06-25 9:20,20-06-25 10:15,26-06-25,Friday,4,-662.5,,22.46765625,18.746682,0.9927006,0.464538375,42.67157723,-620.1715772
20-06-25,1,24941.6,24950,193.65,139.6,244.7,124.4,-2688.75,-2773.75,StopLoss,20-06-25 10:20,20-06-25 10:30,26-06-25,Friday,4,-3436.25,,23.60109375,17.015844,1.03104345,0.5241594,42.1721406,-2730.922141
20-06-25,2,25023.5,25000,206.7,143.05,228,112.65,682.5,597.5,Exit,20-06-25 10:35,20-06-25 15:20,26-06-25,Friday,4,-2838.75,,25.1915625,17.4363645,0.960678,0.474650775,44.06325578,638.4367442
23-06-25,0,24927.45,24950,136.85,149.95,104.9,196.1,-1065,-1150,StopLoss,23-06-25 9:20,23-06-25 9:34,26-06-25,Monday,3,-1150,,16.67859375,18.2774055,0.44199615,0.82626735,36.22426275,-1101.224263
23-06-25,1,24863,24850,173.45,125.35,148.05,160.4,-723.75,-808.75,StopLoss,23-06-25 9:39,23-06-25 9:47,26-06-25,Monday,3,-1958.75,,21.13921875,15.2789115,0.623808675,0.6758454,37.71778433,-761.4677843
23-06-25,2,24840.15,24850,157.05,140.2,196.95,109.6,-697.5,-782.5,StopLoss,23-06-25 9:52,23-06-25 10:48,26-06-25,Monday,3,-2741.25,,19.14046875,17.088978,0.829848825,0.4617996,37.52109518,-735.0210952
23-06-25,3,24935.4,24950,124.25,160.3,158.95,125.1,37.5,-47.5,StopLoss,23-06-25 10:53,23-06-25 13:19,26-06-25,Monday,3,-2788.75,,15.14296875,19.538967,0.669735825,0.52710885,35.87878043,1.621219575
23-06-25,4,24976.25,25000,162.95,130.95,128.25,137.75,2092.5,2007.5,Exit,23-06-25 13:24,23-06-25 15:20,26-06-25,Monday,3,-781.25,,19.85953125,15.9614955,0.540381375,0.580409625,36.94181775,2055.558182
24-06-25,0,25242.15,25250,124.85,109.95,94.8,144.65,-348.75,-433.75,StopLoss,24-06-25 9:20,24-06-25 9:35,26-06-25,Tuesday,2,-433.75,,15.21609375,13.4018055,0.3994398,0.609482775,29.62682183,-378.3768218
24-06-25,1,25188.35,25200,107.8,138.05,135.65,108.1,157.5,72.5,StopLoss,24-06-25 9:40,24-06-25 9:57,26-06-25,Tuesday,2,-361.25,,13.138125,16.8269145,0.571561275,0.45547935,30.99208013,126.5079199
24-06-25,2,25200.3,25200,140,107.8,179.25,86.95,-1380,-1465,StopLoss,24-06-25 10:02,24-06-25 11:06,26-06-25,Tuesday,2,-1826.25,,17.0625,13.139742,0.755269875,0.366363825,31.3238757,-1411.323876
24-06-25,3,25262.95,25250,141.3,106.4,178.65,81.25,-915,-1000,StopLoss,24-06-25 11:11,24-06-25 12:12,26-06-25,Tuesday,2,-2826.25,,17.2209375,12.969096,0.752741775,0.342346875,31.28512215,-946.2851221
24-06-25,4,25314.25,25300,134.9,104.15,94,144.75,22.5,-62.5,StopLoss,24-06-25 12:17,24-06-25 12:40,26-06-25,Tuesday,2,-2888.75,,16.4409375,12.6948435,0.396069,0.609904125,30.14175413,-7.641754125
24-06-25,5,25206.2,25200,132.25,117.25,172.5,77.4,-30,-115,StopLoss,24-06-25 12:45,24-06-25 12:51,26-06-25,Tuesday,2,-3003.75,,16.11796875,14.2916025,0.72682875,0.3261249,31.4625249,-61.4625249
24-06-25,6,25257,25250,147.5,84,110.5,115.8,390,305,StopLoss,24-06-25 12:56,24-06-25 13:00,26-06-25,Tuesday,2,-2698.75,,17.9765625,10.23876,0.46559175,0.4879233,29.16883755,360.8311625
24-06-25,7,25202.65,25200,145.9,88.35,125.6,110.9,-168.75,-253.75,StopLoss,24-06-25 13:05,24-06-25 13:16,26-06-25,Tuesday,2,-2952.5,,17.7815625,10.7689815,0.5292156,0.46727715,29.54703675,-198.2970368
24-06-25,8,25178.4,25200,117.2,120.4,93.25,154.65,-772.5,-857.5,StopLoss,24-06-25 13:21,24-06-25 13:33,26-06-25,Tuesday,2,-3810,,14.28375,14.675556,0.392908875,0.651617775,30.00383265,-802.5038326
24-06-25,9,25092.75,25100,130.55,127,102.25,109.75,3416.25,3331.25,Exit,24-06-25 13:38,24-06-25 15:20,26-06-25,Tuesday,2,-478.75,,15.91078125,15.48003,0.430830375,0.462431625,32.28407325,3383.965927
25-06-25,0,25168.2,25150,103.2,79.45,129.65,62.3,-697.5,-782.5,StopLoss,25-06-25 9:20,25-06-25 9:47,26-06-25,Wednesday,1,-782.5,,12.5775,9.6841605,0.546280275,0.26250105,23.07044183,-720.5704418
25-06-25,1,25194.85,25200,98.3,78.75,124.3,50.75,150,65,StopLoss,25-06-25 9:52,25-06-25 13:22,26-06-25,Wednesday,1,-717.5,,11.9803125,9.5988375,0.52373805,0.213835125,22.31672318,127.6832768
25-06-25,2,25245.8,25250,92.1,67.95,67.45,69.15,1758.75,1673.75,Exit,25-06-25 13:27,25-06-25 15:20,26-06-25,Wednesday,1,956.25,,11.2246875,8.2824255,0.284200575,0.291363525,20.0826771,1738.667323
26-06-25,0,25306.05,25300,67.9,48.75,88.2,42.75,-1072.5,-1157.5,StopLoss,26-06-25 9:20,26-06-25 9:22,26-06-25,Thursday,0,-1157.5,,8.2753125,5.9421375,0.3716307,0.180127125,14.76920783,-1087.269208
26-06-25,1,25331.25,25350,59.5,67.35,85.6,57.8,-1241.25,-1326.25,StopLoss,26-06-25 9:27,26-06-25 9:30,26-06-25,Thursday,0,-2483.75,,7.2515625,8.2092915,0.3606756,0.2435403,16.0650699,-1257.31507
26-06-25,2,25363.35,25350,91.15,60.2,114.5,36.2,48.75,-36.25,StopLoss,26-06-25 9:35,26-06-25 9:56,26-06-25,Thursday,0,-2520,,11.10890625,7.337778,0.48244575,0.1525287,19.0816587,29.6683413
26-06-25,3,25412.2,25400,97.55,50,72.4,63.95,840,755,StopLoss,26-06-25 10:01,26-06-25 10:13,26-06-25,Thursday,0,-1765,,11.88890625,6.0945,0.3050574,0.269453325,18.55791698,821.442083
26-06-25,4,25395.45,25400,64,70.3,42.45,101.25,-705,-790,StopLoss,26-06-25 10:18,26-06-25 10:41,26-06-25,Thursday,0,-2555,,7.8,8.568867,0.178863075,0.426616875,16.97434695,-721.974347
26-06-25,5,25324.05,25300,75.9,73,95.2,49.8,292.5,207.5,StopLoss,26-06-25 10:46,26-06-25 10:49,26-06-25,Thursday,0,-2347.5,,9.2503125,8.89797,0.4011252,0.2098323,18.75924,273.74076
26-06-25,6,25334.55,25350,64.3,74.75,80.65,47.5,817.5,732.5,StopLoss,26-06-25 10:54,26-06-25 11:33,26-06-25,Thursday,0,-1615,,7.8365625,9.1112775,0.339818775,0.20014125,17.48780003,800.0122
26-06-25,7,25368.05,25350,68,64.9,47.3,89.05,-258.75,-343.75,StopLoss,26-06-25 11:38,26-06-25 11:43,26-06-25,Thursday,0,-1958.75,,8.2875,7.910661,0.19929855,0.375212175,16.77267173,-275.5226717
26-06-25,8,25307.7,25300,99.65,42.2,131.5,31.3,-1571.25,-1656.25,StopLoss,26-06-25 11:48,26-06-25 12:04,26-06-25,Thursday,0,-3615,,12.14484375,5.143758,0.55407525,0.13188255,17.97455955,-1589.22456
26-06-25,9,25388.5,25400,57.25,63.1,72.4,50.2,-168.75,-253.75,StopLoss,26-06-25 12:09,26-06-25 12:31,26-06-25,Thursday,0,-3868.75,,6.97734375,7.691259,0.3050574,0.2115177,15.18517785,-183.9351779
26-06-25,10,25415.95,25400,69.35,49.95,61.95,63,-423.75,-508.75,StopLoss,26-06-25 12:36,26-06-25 12:40,26-06-25,Thursday,0,-4377.5,,8.45203125,6.0884055,0.261026325,0.2654505,15.06691358,-438.8169136
27-06-25,0,25590.55,25600,167,155.3,173.2,111.95,2786.25,2701.25,Exit,27-06-25 9:20,27-06-25 15:20,03-07-25,Friday,4,2701.25,,20.353125,18.929517,0.7297782,0.471701325,40.48412153,2745.765878
30-06-25,0,25605.6,25600,153.65,119.65,110.6,149.8,967.5,882.5,StopLoss,30-06-25 9:20,30-06-25 12:44,03-07-25,Monday,3,882.5,,18.72609375,14.5841385,0.4660131,0.6311823,34.40742765,933.0925724
30-06-25,1,25542.5,25550,141.45,117.7,118.5,154.8,-1061.25,-1146.25,StopLoss,30-06-25 12:49,30-06-25 13:00,03-07-25,Monday,3,-263.75,,17.23921875,14.346453,0.49929975,0.6522498,32.7372213,-1093.987221
30-06-25,2,25507.2,25500,151.6,118.5,142.6,110.1,1305,1220,Exit,30-06-25 13:05,30-06-25 15:20,03-07-25,Monday,3,956.25,,18.47625,14.443965,0.6008451,0.46390635,33.98496645,1271.015034
01-07-25,0,25545.8,25550,121.6,129.15,96.9,83.2,5298.75,5213.75,Exit,01-07-25 9:20,01-07-25 15:20,03-07-25,Tuesday,2,5213.75,,14.82,15.7420935,0.40828815,0.3505632,31.32094485,5267.429055
02-07-25,0,25591.9,25600,79.1,83.05,56,104.85,97.5,12.5,StopLoss,02-07-25 9:20,02-07-25 9:45,03-07-25,Wednesday,1,12.5,,9.6403125,10.1229645,0.235956,0.441785475,20.44101848,77.05898152
02-07-25,1,25533.65,25550,87.05,69.9,71.25,92.6,-517.5,-602.5,StopLoss,02-07-25 9:50,02-07-25 10:01,03-07-25,Wednesday,1,-590,,10.60921875,8.520111,0.300211875,0.3901701,19.81971173,-537.3197117
02-07-25,2,25518.8,25500,100,65.2,69.9,82.55,956.25,871.25,StopLoss,02-07-25 10:06,02-07-25 11:05,03-07-25,Wednesday,1,281.25,,12.1875,7.947228,0.29452365,0.347824425,20.77707608,935.4729239
02-07-25,3,25482.7,25500,66.05,87,39.75,109.75,266.25,181.25,StopLoss,02-07-25 11:10,02-07-25 13:26,03-07-25,Wednesday,1,462.5,,8.04984375,10.60443,0.167486625,0.462431625,19.284192,246.965808
02-07-25,4,25425.4,25450,55,99.1,69.9,70,1065,980,StopLoss,02-07-25 13:31,02-07-25 15:00,03-07-25,Wednesday,1,1442.5,,6.703125,12.079299,0.29452365,0.294945,19.37189265,1045.628107
02-07-25,5,25440.1,25450,75.15,62.4,67.7,65.55,322.5,237.5,Exit,02-07-25 15:05,02-07-25 15:20,03-07-25,Wednesday,1,1680,,9.15890625,7.605936,0.28525395,0.276194925,17.32629113,305.1737089
03-07-25,0,25532.4,25550,46.65,62.5,32.55,81.35,-356.25,-441.25,StopLoss,03-07-25 9:20,03-07-25 9:22,03-07-25,Thursday,0,-441.25,,5.68546875,7.618125,0.137149425,0.342768225,13.7835114,-370.0335114
03-07-25,1,25492.7,25500,26.65,87.9,33.95,57.9,1702.5,1617.5,StopLoss,03-07-25 9:27,03-07-25 9:36,03-07-25,Thursday,0,1176.25,,3.24796875,10.714131,0.143048325,0.24396165,14.34910973,1688.15089
03-07-25,2,25483.75,25500,28.35,59.05,38.4,45.8,240,155,StopLoss,03-07-25 9:41,03-07-25 9:44,03-07-25,Thursday,0,1331.25,,3.45515625,7.1976045,0.1617984,0.1929783,11.00753745,228.9924626
03-07-25,3,25497.2,25500,45.65,38.55,70.05,34,-1488.75,-1573.75,StopLoss,03-07-25 9:49,03-07-25 9:54,03-07-25,Thursday,0,-242.5,,5.56359375,4.6988595,0.295155675,0.143259,10.70086793,-1499.450868
03-07-25,4,25531.7,25550,51.2,52.5,25.1,73.9,352.5,267.5,StopLoss,03-07-25 9:59,03-07-25 11:42,03-07-25,Thursday,0,25,,6.24,6.399225,0.10575885,0.31137765,13.0563615,339.4436385
03-07-25,5,25513.8,25500,34.5,53.55,43.7,31.2,986.25,901.25,StopLoss,03-07-25 11:47,03-07-25 12:47,03-07-25,Thursday,0,926.25,,4.2046875,6.5272095,0.18412995,0.1314612,11.04748815,975.2025118
03-07-25,6,25519.3,25500,39.45,32.3,26.25,51.25,-431.25,-516.25,StopLoss,03-07-25 12:52,03-07-25 13:16,03-07-25,Thursday,0,410,,4.80796875,3.937047,0.110604375,0.215941875,9.071562,-440.321562
03-07-25,7,25486.45,25500,42.95,42.15,72.9,28.35,-1211.25,-1296.25,StopLoss,03-07-25 13:21,03-07-25 13:35,03-07-25,Thursday,0,-886.25,,5.23453125,5.1376635,0.30716415,0.119452725,10.79881163,-1222.048812
03-07-25,8,25540.5,25550,72.15,30.3,38.75,42.6,1582.5,1497.5,StopLoss,03-07-25 13:40,03-07-25 13:46,03-07-25,Thursday,0,611.25,,8.79328125,3.693267,0.163273125,0.1794951,12.82931648,1569.670684
03-07-25,9,25544.75,25550,20.6,65.95,7.1,74.6,363.75,278.75,TakeProfit,03-07-25 13:51,03-07-25 14:20,03-07-25,Thursday,0,890,,2.510625,8.0386455,0.02991585,0.3143271,10.89351345,352.8564866
04-07-25,0,25415.8,25400,170.6,142.95,172.2,106.8,2591.25,2506.25,Exit,04-07-25 9:20,04-07-25 15:20,10-07-25,Friday,4,2506.25,,20.791875,17.4241755,0.7255647,0.4500018,39.391617,2551.858383
07-07-25,0,25452.6,25450,128.85,123.9,124.2,106.35,1665,1580,Exit,07-07-25 9:20,07-07-25 15:20,10-07-25,Monday,3,1580,,15.70359375,15.102171,0.5233167,0.448105725,31.77718718,1633.222813
08-07-25,0,25465.85,25450,114.15,99.85,148.65,47.8,1316.25,1231.25,StopLoss,08-07-25 9:20,08-07-25 15:06,10-07-25,Tuesday,2,1231.25,,13.91203125,12.1707165,0.626336775,0.2014053,26.91048983,1289.33951
08-07-25,1,25526.05,25550,88.15,86.55,89.15,88.1,-191.25,-276.25,Exit,08-07-25 15:11,08-07-25 15:20,10-07-25,Tuesday,2,955,,10.74328125,10.5495795,0.375633525,0.37120935,22.03970363,-213.2897036
09-07-25,0,25490.6,25500,82,71.2,103.15,46.45,270,185,StopLoss,09-07-25 9:20,09-07-25 10:20,10-07-25,Wednesday,1,185,,9.99375,8.678568,0.434622525,0.195717075,19.3026576,250.6973424
09-07-25,1,25532.35,25550,74.95,66.6,45.7,87.25,645,560,StopLoss,09-07-25 10:25,09-07-25 14:27,10-07-25,Wednesday,1,745,,9.13453125,8.117874,0.19255695,0.367627875,17.81259008,627.1874099
09-07-25,2,25494.55,25500,67.35,67.7,52.3,86.7,-296.25,-381.25,StopLoss,09-07-25 14:32,09-07-25 14:53,10-07-25,Wednesday,1,363.75,,8.20828125,8.251953,0.22036605,0.36531045,17.04591075,-313.2959108
09-07-25,3,25425.75,25450,88.5,52.5,89.8,47,315,230,Exit,09-07-25 14:58,09-07-25 15:20,10-07-25,Wednesday,1,593.75,,10.7859375,6.399225,0.3783723,0.1980345,17.7615693,297.2384307
