datetime,close_ce,close_pe,MinutePnL,CumulativePnL
2025-10-24 10:49:00,113.2,95.7,7.799999999999983,584.9999999999987
2025-10-24 10:50:00,113.25,96.85,6.599999999999994,494.99999999999955
2025-10-24 10:51:00,111.05,99.25,6.399999999999977,479.9999999999983
2025-10-24 10:52:00,111.4,98.8,6.5,487.5
2025-10-24 10:53:00,110.45,98.85,7.399999999999977,554.9999999999983
2025-10-24 10:54:00,110.0,98.8,7.899999999999977,592.4999999999983
2025-10-24 10:55:00,108.45,100.45,7.799999999999983,584.9999999999987
2025-10-24 10:56:00,104.2,103.35,9.149999999999977,686.2499999999983
2025-10-24 10:57:00,105.6,101.25,9.849999999999994,738.7499999999995
2025-10-24 10:58:00,107.3,100.1,9.300000000000011,697.5000000000009
2025-10-24 10:59:00,109.7,97.55,9.449999999999989,708.7499999999991
2025-10-24 11:00:00,112.4,94.9,9.399999999999977,704.9999999999983
2025-10-24 11:01:00,102.75,103.0,10.949999999999989,821.2499999999991
2025-10-24 11:02:00,104.3,101.6,10.800000000000011,810.0000000000009
2025-10-24 11:03:00,104.85,101.3,10.550000000000011,791.2500000000009
2025-10-24 11:04:00,106.25,100.35,10.099999999999994,757.4999999999995
2025-10-24 11:05:00,102.65,103.8,10.25,768.75
2025-10-24 11:06:00,93.3,112.55,10.849999999999994,813.7499999999995
2025-10-24 11:07:00,104.85,101.0,10.849999999999994,813.7499999999995
2025-10-24 11:08:00,107.2,100.35,9.149999999999977,686.2499999999983
2025-10-24 11:09:00,105.05,100.85,10.800000000000011,810.0000000000009
2025-10-24 11:10:00,107.2,99.0,10.5,787.5
2025-10-24 11:11:00,108.3,99.1,9.300000000000011,697.5000000000009
2025-10-24 11:12:00,108.45,98.6,9.649999999999977,723.7499999999983
2025-10-24 11:13:00,107.2,98.85,10.649999999999977,798.7499999999983
2025-10-24 11:14:00,111.1,95.35,10.25,768.75
2025-10-24 11:15:00,109.9,96.3,10.5,787.5
2025-10-24 11:16:00,109.2,96.45,11.049999999999983,828.7499999999987
2025-10-24 11:17:00,105.3,99.3,12.099999999999994,907.4999999999995
2025-10-24 11:18:00,105.15,99.6,11.949999999999989,896.2499999999991
2025-10-24 11:19:00,102.0,100.15,14.549999999999983,1091.2499999999986
2025-10-24 11:20:00,104.5,98.4,13.799999999999983,1034.9999999999986
2025-10-24 11:21:00,104.6,98.5,13.599999999999994,1019.9999999999995
2025-10-24 11:22:00,101.2,100.55,14.949999999999989,1121.249999999999
2025-10-24 11:23:00,101.9,101.05,13.75,1031.25
2025-10-24 11:24:00,105.0,98.8,12.899999999999977,967.4999999999983
2025-10-24 11:25:00,105.1,98.5,13.099999999999994,982.4999999999995
2025-10-24 11:26:00,104.5,99.7,12.5,937.5
2025-10-24 11:27:00,106.35,96.05,14.300000000000011,1072.500000000001
2025-10-24 11:28:00,103.25,98.15,15.299999999999983,1147.4999999999986
2025-10-24 11:29:00,98.75,102.4,15.549999999999983,1166.2499999999986
2025-10-24 11:30:00,97.0,105.9,13.799999999999983,1034.9999999999986
2025-10-24 11:31:00,98.4,105.0,13.299999999999983,997.4999999999987
2025-10-24 11:32:00,99.75,102.75,14.199999999999989,1064.999999999999
2025-10-24 11:33:00,99.75,103.05,13.899999999999977,1042.4999999999982
2025-10-24 11:34:00,105.9,97.15,13.649999999999977,1023.7499999999983
2025-10-24 11:35:00,107.25,96.8,12.649999999999977,948.7499999999983
2025-10-24 11:36:00,115.75,86.6,14.349999999999994,1076.2499999999995
2025-10-24 11:37:00,109.5,92.1,15.099999999999994,1132.4999999999995
2025-10-24 11:38:00,111.45,90.5,14.75,1106.25
2025-10-24 11:39:00,105.15,94.5,17.049999999999983,1278.7499999999986
2025-10-24 11:40:00,110.85,90.5,15.349999999999994,1151.2499999999995
2025-10-24 11:41:00,116.75,85.3,14.649999999999977,1098.7499999999982
2025-10-24 11:42:00,118.35,83.0,15.349999999999994,1151.2499999999995
2025-10-24 11:43:00,120.45,79.7,16.549999999999983,1241.2499999999986
2025-10-24 11:44:00,121.9,79.1,15.699999999999989,1177.499999999999
2025-10-24 11:45:00,126.35,75.05,15.300000000000011,1147.500000000001
2025-10-24 11:46:00,127.1,75.6,14.0,1050.0
2025-10-24 11:47:00,124.6,76.8,15.300000000000011,1147.500000000001
2025-10-24 11:48:00,120.1,80.5,16.099999999999994,1207.4999999999995
2025-10-24 11:49:00,118.8,81.3,16.599999999999994,1244.9999999999995
2025-10-24 11:50:00,119.2,80.5,17.0,1275.0
2025-10-24 11:51:00,124.55,76.85,15.300000000000011,1147.500000000001
2025-10-24 11:52:00,121.95,78.95,15.799999999999983,1184.9999999999986
2025-10-24 11:53:00,119.2,81.15,16.349999999999966,1226.2499999999975
2025-10-24 11:54:00,118.35,82.35,16.0,1200.0
2025-10-24 11:55:00,120.0,81.3,15.399999999999977,1154.9999999999982
2025-10-24 11:56:00,122.15,79.85,14.699999999999989,1102.499999999999
2025-10-24 11:57:00,117.4,83.35,15.949999999999989,1196.249999999999
2025-10-24 11:58:00,117.6,83.3,15.800000000000011,1185.000000000001
2025-10-24 11:59:00,116.6,83.45,16.649999999999977,1248.7499999999982
2025-10-24 12:00:00,117.9,83.55,15.25,1143.75
2025-10-24 12:01:00,121.0,81.2,14.5,1087.5
2025-10-24 12:02:00,115.0,86.6,15.099999999999994,1132.4999999999995
2025-10-24 12:03:00,111.7,89.3,15.699999999999989,1177.499999999999
2025-10-24 12:04:00,115.3,86.65,14.75,1106.25
2025-10-24 12:05:00,117.3,83.85,15.550000000000011,1166.250000000001
2025-10-24 12:06:00,113.85,85.35,17.5,1312.5
2025-10-24 12:07:00,119.85,80.9,15.949999999999989,1196.249999999999
2025-10-24 12:08:00,124.15,77.85,14.699999999999989,1102.499999999999
2025-10-24 12:09:00,126.0,76.4,14.299999999999983,1072.4999999999986
2025-10-24 12:10:00,126.5,76.9,13.299999999999983,997.4999999999987
2025-10-24 12:11:00,134.2,70.5,12.0,900.0
2025-10-24 12:12:00,127.65,74.9,14.149999999999977,1061.2499999999982
2025-10-24 12:13:00,128.35,75.0,13.349999999999994,1001.2499999999995
2025-10-24 12:14:00,129.7,73.75,13.25,993.75
2025-10-24 12:15:00,127.6,75.15,13.949999999999989,1046.249999999999
2025-10-24 12:16:00,120.25,79.0,17.44999999999999,1308.749999999999
2025-10-24 12:17:00,118.35,79.95,18.399999999999977,1379.9999999999982
2025-10-24 12:18:00,118.05,80.55,18.099999999999994,1357.4999999999995
2025-10-24 12:19:00,118.4,79.7,18.599999999999966,1394.9999999999975
2025-10-24 12:20:00,115.85,81.6,19.25,1443.75
2025-10-24 12:21:00,119.6,78.85,18.25,1368.75
2025-10-24 12:22:00,125.7,74.8,16.19999999999999,1214.999999999999
2025-10-24 12:23:00,132.95,70.2,13.550000000000011,1016.2500000000009
2025-10-24 12:24:00,138.4,66.6,11.699999999999989,877.4999999999991
2025-10-24 12:25:00,135.8,69.2,11.699999999999989,877.4999999999991
2025-10-24 12:26:00,134.0,68.85,13.849999999999994,1038.7499999999995
2025-10-24 12:27:00,128.5,71.65,16.549999999999983,1241.2499999999986
2025-10-24 12:28:00,127.4,72.55,16.75,1256.25
2025-10-24 12:29:00,121.8,75.65,19.25,1443.75
2025-10-24 12:30:00,118.4,79.2,19.099999999999966,1432.4999999999975
2025-10-24 12:31:00,116.75,80.45,19.5,1462.5
2025-10-24 12:32:00,117.55,79.6,19.55000000000001,1466.250000000001
2025-10-24 12:33:00,118.4,79.8,18.5,1387.5
2025-10-24 12:34:00,119.3,78.8,18.599999999999994,1394.9999999999995
2025-10-24 12:35:00,117.8,79.9,19.0,1425.0
2025-10-24 12:36:00,119.1,79.7,17.899999999999977,1342.4999999999982
2025-10-24 12:37:00,121.45,77.45,17.799999999999983,1334.9999999999986
2025-10-24 12:38:00,122.65,76.75,17.299999999999983,1297.4999999999986
2025-10-24 12:39:00,123.15,77.15,16.399999999999977,1229.9999999999982
2025-10-24 12:40:00,118.15,80.05,18.5,1387.5
2025-10-24 12:41:00,117.9,80.35,18.44999999999999,1383.749999999999
2025-10-24 12:42:00,113.0,84.35,19.349999999999994,1451.2499999999995
2025-10-24 12:43:00,119.25,77.8,19.649999999999977,1473.7499999999982
2025-10-24 12:44:00,119.4,78.05,19.25,1443.75
2025-10-24 12:45:00,115.65,81.95,19.099999999999966,1432.4999999999975
2025-10-24 12:46:00,116.25,80.7,19.75,1481.25
2025-10-24 12:47:00,114.2,82.8,19.69999999999999,1477.499999999999
2025-10-24 12:48:00,114.6,82.2,19.899999999999977,1492.4999999999982
2025-10-24 12:49:00,113.45,82.7,20.549999999999983,1541.2499999999986
2025-10-24 12:50:00,108.35,86.35,22.0,1650.0
2025-10-24 12:51:00,101.9,92.0,22.799999999999983,1709.9999999999986
2025-10-24 12:52:00,104.2,89.7,22.799999999999983,1709.9999999999986
2025-10-24 12:53:00,104.5,90.0,22.19999999999999,1664.999999999999
2025-10-24 12:54:00,104.55,90.35,21.80000000000001,1635.000000000001
2025-10-24 12:55:00,92.75,101.9,22.049999999999983,1653.7499999999986
2025-10-24 12:56:00,97.4,95.75,23.549999999999983,1766.2499999999986
2025-10-24 12:57:00,99.25,93.8,23.649999999999977,1773.7499999999982
2025-10-24 12:58:00,97.8,96.8,22.099999999999994,1657.4999999999995
2025-10-24 12:59:00,98.1,96.5,22.099999999999994,1657.4999999999995
2025-10-24 13:00:00,94.95,98.4,23.349999999999966,1751.2499999999975
2025-10-24 13:01:00,99.0,93.85,23.849999999999994,1788.7499999999995
2025-10-24 13:02:00,100.55,92.65,23.5,1762.5
2025-10-24 13:03:00,99.95,93.65,23.099999999999966,1732.4999999999975
2025-10-24 13:04:00,101.35,92.1,23.25,1743.75
2025-10-24 13:05:00,97.1,96.55,23.05000000000001,1728.750000000001
2025-10-24 13:06:00,95.1,98.75,22.849999999999994,1713.7499999999995
2025-10-24 13:07:00,96.5,95.7,24.5,1837.5
2025-10-24 13:08:00,99.4,93.25,24.049999999999983,1803.7499999999986
2025-10-24 13:09:00,97.0,96.75,22.94999999999999,1721.249999999999
2025-10-24 13:10:00,96.4,97.0,23.299999999999983,1747.4999999999986
2025-10-24 13:11:00,97.9,95.75,23.049999999999983,1728.7499999999986
2025-10-24 13:12:00,98.45,94.6,23.649999999999977,1773.7499999999982
2025-10-24 13:13:00,99.3,94.8,22.599999999999994,1694.9999999999995
2025-10-24 13:14:00,100.95,92.35,23.399999999999977,1754.9999999999982
2025-10-24 13:15:00,99.45,93.25,24.0,1800.0
2025-10-24 13:16:00,96.0,97.0,23.69999999999999,1777.499999999999
2025-10-24 13:17:00,90.6,100.8,25.30000000000001,1897.500000000001
2025-10-24 13:18:00,91.15,99.45,26.099999999999966,1957.4999999999975
2025-10-24 13:19:00,91.5,98.35,26.849999999999994,2013.7499999999995
2025-10-24 13:20:00,91.7,99.0,26.0,1950.0
2025-10-24 13:21:00,88.8,101.35,26.55000000000001,1991.250000000001
2025-10-24 13:22:00,89.05,101.75,25.899999999999977,1942.4999999999982
2025-10-24 13:23:00,85.2,106.5,25.0,1875.0
2025-10-24 13:24:00,82.0,106.8,27.899999999999977,2092.499999999998
2025-10-24 13:25:00,82.55,107.7,26.44999999999999,1983.749999999999
2025-10-24 13:26:00,83.5,107.0,26.19999999999999,1964.999999999999
2025-10-24 13:27:00,83.75,107.1,25.849999999999994,1938.7499999999995
2025-10-24 13:28:00,84.2,106.15,26.349999999999966,1976.2499999999975
2025-10-24 13:29:00,69.45,127.05,20.19999999999999,1514.999999999999
